tweet_id,safe_text,label,agreement
W6OIBU7S,Newborns have low immunity compared to adults. Bring them out with onesie and booties and no blankets. No coats. Nothing.,0.0,0.6666666666666666
7BTXS6MP,"""<user> ! <user> <user> imagine how mad you'd be to watch your healthy child crash hard after vaccine then doctors mock you""",-1.0,1.0
8S5L7M0M,"WaPost: Vaccine credited with big cut in chickenpox deaths, especially in children, CDC study says <url>",1.0,0.6666666666666666
PDIXL3JZ,<user> what about protecting infants? Should people who chose not to vaccinate have lesser access?,1.0,0.6666666666666666
QRWU65HO,"If my kids can't bring peanut butter to school, yours shouldn't be able to bring measles. #GetVaccinated",1.0,0.6666666666666666
DJKF6ME5,"Huck is like ,""It's my immunity and I need it now!"" #Scandal",0.0,1.0
3HK00VJ2,#wonderfulhumans who r #vaccine #brain damaged get double whammy when parents dont know that creating #selfexpression pathways is critical.,-1.0,0.3333333333333333
V63QGZSB,Flu shot less effective this year because current virus has mutated: CDC: This year’s flu vaccine is not as… <url>,0.0,1.0
VAWPDNJH,Vaccines are poison.,-1.0,1.0
3VNT89RM,<user> <user> Would you still stand in line for the measles and misinformation? <url> #vaccine <user>,1.0,0.6666666666666666
FRQPDTM1,"Hey, Jim Carrey: ""Vaccines don't cause autism"" = 23 letters.",1.0,1.0
2Z8U15KG,<user> Hope it's not the Measles,0.0,1.0
FY2OB8L4,Pretty cool website about the anti-vaccine movement. Keep this in mind when you start to have kids. <url>,-1.0,0.6666666666666666
EEMEMKWU,"From <user> Chris Christie supports parents who choose not to vaccinate their kids, turns the issue partisan. <url>",-1.0,0.6666666666666666
ZOZX0VYU,#PlanForWorldDomination create zombie disease then create vaccine. Use vaccine on myself and destroy all documents of both. Release disease.,0.0,1.0
JI37P4VS,"Larry Minard questions health board on kids' vaccination rates in county. Almost 100% vaccinated, Amy Thoreson of health dept responds",0.0,1.0
9YOZK270,<user> would love to hear more reporting on flu vaccines being compared to Mercury emissions,-1.0,0.6666666666666666
EDDAD9OB,"Killed by measles: A heart-wrenching story of the last Michigan death, 11-year-old Tammy Bowman: In 1990, when… <url>",0.0,1.0
ZRCW0EEE,Benefits of music = stress relief + boost immunity + reduce heart disease + enhances emotional strength + boost self esteem. #MusicHeals,0.0,0.6666666666666666
JBZAGMV9,"My uncle was paralyzed after having the swine flu vaccine in 1977, thanks cdc",-1.0,1.0
UJ9NOTGH,If I had cancer I would be willing to try anything! Even a massive dose of the measles! #TheDoctors,0.0,1.0
7UPOFMQR,Apparently when I was a baby I rejected like all of my vaccines.  Yay me,0.0,0.6666666666666666
2RYG8GTY,"AP Disney gave input on measles health messages: As the measles outbreak spread last month, Disneyland executives… <url>",0.0,1.0
9KPDFLR3,"<user> BTW, not sure if you were purely trolling but some people can not take the measles vaccine (kids &lt; 1 year, for example)",0.0,0.6666666666666666
PAGKFTAF,"""hi, I'm the idiot parent who didn't vaccinate my kid because I think it causes autism..."" 

I may be paraphrasing.",-1.0,0.3333333333333333
I6UVFDT5,Balt. health officials urge measles vaccination: Pediatricians from 10 Baltimore-area hospitals and the city's… <url>,1.0,0.6666666666666666
4XTZJQ8N,"You know what's better than getting an email that someone at the U has measles? 
Getting this: <url>",0.0,1.0
MGLAO9V0,Vaccinations never have and never will cause Autism! #autismaware,1.0,1.0
MZJGTSFZ,Did you know that in other countries they use smaller doses (of MMR) than the US and the vaccines are given to children older than 24 months,0.0,1.0
4M3XXX10,Mandatory Cooties Vaccinations #kidlegislation,0.0,1.0
95E2617Q,<user> Good deal!   We need to make sure he's as immunized as possible since he's boarding.   He's a great kid.   No worries here,0.0,0.6666666666666666
8SX94HPN,"Drive-thru Vaccinations, are you kidding me?",-1.0,0.3333333333333333
K40K8UIP,"<user> myson developed regressive autism after his vaccines,guess theydidn't workout so great for him,wish he'dgotten Measles instead",-1.0,1.0
K09J5P7S,Understanding the Importance of Vaccinations for Your Child <url>,1.0,0.6666666666666666
E2RC9YAS,17 Reasons Why No One Should Ever Vaccinate Their Kids - <url>,-1.0,1.0
TZW2UUY4,Mobile clinic with back-to-school immunization shots: SAN ANTONIO - Many children in our area are getting ready... <url>,1.0,1.0
D3Y1M3C4,"In 1985,14 students in Corpus Christi, Tx. contracted #measles,.ALL had been vaccinated. 99% of their classmates were also vaccinated.",-1.0,0.6666666666666666
TDATG11W,#avma 2016 Meriel is out to stop the Lurking Dead.  Rabies Kills Vaccinate @ Henry B. Gonzalez… <url>,0.0,0.6666666666666666
UY9Y869L,"“<user> Mention #HowIMetMyBestFriend ^^”
 At a market and I had the measles <user>",0.0,1.0
LSKMV6NN,"<user> oh I saw a couple that said essentially "" no one cares, vaccinate your kids"" idk I found those funny haha",1.0,0.6666666666666666
NJLA0X40,"Competition today 🙌 Last time performing on this field , of course I'm going out w/ a bang &amp; superior 🏆 MMR finna take home EVERYTHING!!!!",0.0,1.0
6M4VLZTF,<url> dropped the ball on letting mercury in vaccines 1 day it come out,-1.0,0.6666666666666666
Z0I531ZJ,"Is this 1892, why are the measles and mumps going around?",0.0,0.6666666666666666
PC9VAIU5,Last round of vaccinations. Giddy up! #africa @ Passport Health Indiana <url>,1.0,0.6666666666666666
JS5KVA4G,"Area hospital erects tent to isolate, screen possible measles patient: A hospital in Port Angeles has erected a… <url>",0.0,1.0
18V16H6G,China investigates vaccine maker after baby deaths: BEIJING — China has sent health experts to investigate a drug... <url>,0.0,0.6666666666666666
VJNFPXUV,<user> <user> Grocery store Hou. TX. 5 yr. old alien dotted with measles-he or mom doesn't understand me/nobody cares!,1.0,0.6666666666666666
Q884184O,<user> Great story.  Measles vaccine attacks cancer in landmark study <url> via <user> ——by <user> Browser,1.0,0.6666666666666666
AUCDLGYK,.<user> ==&gt; MN Dept. of Education releases MMR results annually. Often gets the local conversation going on how to make improvements.,0.0,1.0
Q1BFY513,Proof: Measles Outbreak Causesd By Measles Shot: <url>,-1.0,1.0
3S7SN11B,"Insight: GSK vaccine ingredient scrutinized for narcolepsy clues, <url> - FOX News",-1.0,0.6666666666666666
BGGNIDGU,Vaccinate your kids <url>,1.0,0.6666666666666666
7U34RZB9,Vaccine injury tax in the works: You could soon be paying for injuries others receive from vaccines if the House... <url>,-1.0,1.0
95SB7O3C,<url> #mercury #vaccines #autism,-1.0,0.6666666666666666
C9QSY5LE,Really?  MMR Shots?,-1.0,1.0
19NCX66U,<user> - Can we give them measles?,0.0,1.0
5UBE3XOU,The fact that people are choosing not to vaccinate their children angers me to no end.,1.0,1.0
XTR1EXUG,<user> Let the Science Speak: The Evidence Supporting the Immediate Removal of #Mercury from #Vaccines <url>,-1.0,0.6666666666666666
Q2140FZ8,vaccinations for Peru! 😬 (@ Dean Health Care) <url>,1.0,0.6666666666666666
YAIWEFQI,<user> but have you covered (the politics of) childhood vaccines? Amazing the point we've reached there..too,0.0,0.6666666666666666
0T02173W,Watch right now <user> <user> #killingcancer #vaccinesfightingcancer,1.0,0.6666666666666666
1XTIR5Y0,"We really need to stop calling people who are against vaccines ""Pro-Polio"" or ""pro-small pox"" or ""pro-child endangerment""",-1.0,0.6666666666666666
M627J9FA,Common Infant Vaccine Tied to Slight Rise in Risk for Bowel Complication <url>,-1.0,0.6666666666666666
R29F1ONF,<user> dude should have gotten vaccinated the swag virus known to kill younger children and elderly people,1.0,1.0
B2U4KTZ2,Kinda loving (in a weird way) this measles outbreak because I just really don't like Disneyland,0.0,1.0
W800D144,"If you don't vaccinate your children from preventable diseases, for whatever reason, you're a danger to us all. <url> #Fail",1.0,1.0
ER2E0KMC,Now I have to go to a clinic for my MMR shot,1.0,0.6666666666666666
9SDHC02U,<user> That's what I'd heard too. Shows just how contagious #Measles is 😥,0.0,1.0
MT7THRK4,My first Bacon Ride and I fell over on an MMR (dirt road) about a mile from Platte River State Park.… <url>,0.0,1.0
M1JGQLD2,<user> <user> okay stop vaccinating till we.find a vaccination that doesnt put our childrens health in jeopardy,-1.0,1.0
DZFSG77A,Schumer Wants Measles Vaccine More Accessible: Sen. Charles Schumer is urging the Centers for Disease Control and… <url>,1.0,0.6666666666666666
RTZ3MQLT,<user> <user> #Measles #pandemic <user> <user> <user> <user>,0.0,0.6666666666666666
T2D1C0RE,<user> my uncle became paralyzed neck down from a routine flu vaccine. It took 15 months to regain partial use of his legs,-1.0,0.6666666666666666
F7GSFRPT,'No one with an IQ over 120 follows the full CDC vaccine schedule' Discuss. #vaccinedebate #hearthiswell,-1.0,0.6666666666666666
8V0THCJU,<user> ahhhh!! I Wish. Home with kiddo. Client work and vaccines. :),1.0,1.0
77BGWURM,<user> was vaccinated as a kid. went all day on sunday. Am fine. Anytime i saw even one measel i punched it in the face,1.0,0.6666666666666666
UI9T7YVT,"What a humanitarian <user> It’s not my responsibility to be protecting their child - Dr. Jack Wolfs, vaccine refuser <url>",0.0,0.6666666666666666
9EVOJVQ5,We make the immunization to deal with every strain of imbecile. #DeathWishCoffee @ Death Wish Coffee… <url>,0.0,1.0
XLYFKXD2,Kristin Cavallari has once again confused vaccination with people wanting to sterilize her and Jay Cutler. YOU are the disease Kristin.,1.0,0.6666666666666666
G4GBIIBD,"The 1986 National Vaccine Injury Act prohibited ppl from suing vaxx manufacturers, health agencies and workers. Why was that necessary?",-1.0,1.0
PQ8LGTN6,<user> <user> <user> No to required Immunization but yes to schools  healthcare org etc requiring them. #WakeUpAmerica,0.0,0.6666666666666666
RXWM9YNQ,&amp; the measles and the mumps and chicken pox like boy you shoulda been in a bubble getting all them damn illnesses. 🙅😂,0.0,1.0
GGSPNTV6,<user> tough on surgeon general.  Why not ask have any vaccinated kids contracted measles #MeaslesOutbreak,-1.0,0.3333333333333333
VN87RICX,DO NOT VACCINATE YOUR CHILD.... Unless your their doctor :),-1.0,0.6666666666666666
DJ36Y7SZ,RT: <user> empowering the state to inject you against your will is a bigger threat than measles or any vaccine. #OpposeSB277,-1.0,1.0
P6HW43LN,"McDonald and her husband, a chiropractor, didn't vaccinate their kid because they eat healthy. It's just science. <url>",-1.0,0.3333333333333333
ZCOLETM5,CIA: No more vaccination campaigns in spy ops <url> via <user> Harm from protected medic status ruse will linger,-1.0,0.6666666666666666
RAXIF42Q,<user> <user> <user> <user> <user> vaccines KILL babies <url>,-1.0,1.0
86JK68DV,I'm sneezing 😐 better not be measles. 😂😂😂,0.0,1.0
KBKSBQH3,Why the fuck would you not vaccinate your kids?? You're not qualified to make claims that vaccines aren't good!!!,1.0,1.0
568D4DIW,Measles outbreak reaches Cumberland PA <url>,0.0,0.6666666666666666
FV1MA965,"Reagan's school sent flyer offering flu vaccines. Nice. No insurance, cost is $5.00. With insurance, cost is $15. TN care it's $0. Say what?",1.0,1.0
BPJKSD58,Health Officials Issue Warning After Measles Case Confirmed in NJ: Health officials in New Jersey are issuing a… <url>,0.0,1.0
KZNC5EAU,“<user> Father of Boy With Leukemia Asks California School Officials to Bar Unvaccinated Students <url> #vaccineswork,1.0,0.6666666666666666
PU4WL4ND,"<user> show me proof that giving 4,5,6,7+ vaccinations within minutes to newborns is safe and can't cause neurological damage.",-1.0,0.6666666666666666
VQV1AT2I,EV-D68: Vaccinated Children Could Be More Vulnerable <url> via <user> <user> #novavaccines #CDCwhistleblower,0.0,0.6666666666666666
XG1NCFF0,"""<user> On average, people who complain live longer -- Releasing this tension increases immunity and boosts their health."" <user>",0.0,1.0
RQ3O64DR,"""I'm dead"" ""Great, then I got the hepatitis vaccine for nothing!""",-1.0,0.3333333333333333
Q67GPF4H,<user> yea those bats are babies carriers. Scares me to death. My dogs if course are vaccinated but still.,1.0,0.6666666666666666
ZV6CC8OO,Breaking: East Coast dolphin deaths linked to measles-like virus. <url> (we'll be updating this story),0.0,0.6666666666666666
269UPV11,"SB550 [Update] In child protective services, further providing for definitions, for immunity from liability, for ... <url>",0.0,1.0
ZBFJ8CYK,Statewide health alert issued in Texas for measles: The State of Texas issued a health alert Friday after eleven... <url>,0.0,1.0
8PZIEQO8,"<user> so where did the disease come from? An unvaccinated child would not produce The disease, but a vaccinated child could!",-1.0,1.0
RFPQEUET,"“<user> 9 minute video of #CDCwhistleblower confessin about #CDCFraud covering up autism-vaccine link "" BS <url>",-1.0,0.6666666666666666
7FX6H92B,Every time my son gets his vaccines I think I'll make a vaccine joke but I get distracted dealing with his autism caused by them.,-1.0,0.6666666666666666
YENLR7O0,"#KellyFile <user> article today states that ""nearly every state requires measles immunization for school entry"" Should that change?",0.0,1.0
L9UBE6ID,Measles outbreak oh nah,0.0,1.0
XU0XQHCO,(Con't) that giving children vaccines according to the recommended timetable causes other problems such as autism.  Glad that's resolved!,-1.0,0.3333333333333333
IGPTBZLS,People who don't vaccinate their children piss me off so much.,1.0,1.0
ZKURTNG4,“<user> I rarely see arguments about over vaccination.” Which is actually a big deal,0.0,0.6666666666666666
IVWHLUWR,"“<user> Arizona monitoring 1,000 people for measles linked to Disneyland - CBS News <url> #immunize #measles",0.0,1.0
2Q4U4PDE,American Medical Association endorses ending non-medical exemptions for vaccinations <url>,0.0,0.6666666666666666
TE4WQSGD,"Parents urged to get kids immunized ahead of school year: Summer break is winding down, and advocate group Immunize… <url>",1.0,0.6666666666666666
V8YE8ZGY,San Bernardino County Measles Exposure Warning <url>,1.0,0.6666666666666666
HQHZ6D7M,#MeaslesTruth US should be leading the charge on Immunizations Globally; Let Health&gt;Fear <user> <user>,1.0,0.6666666666666666
5K6RMU58,How much would it cost govt to admit vaccines play a part in autism,-1.0,1.0
GCO0MFGB,"Jesse said I got measles on my face , oh",0.0,1.0
30E803AY,.<user> I'll say it once more: some American parents don't vaccinate + illegals bringing disease = outbreak. That's why I blame them,1.0,1.0
6G6N5ISG,People who still listen to Linkin Park probably still don't vaccinate their children,1.0,0.6666666666666666
P44L44SC,"<user> <user> <user> 4.) Vaccinated kids can still catch and pass on the disease. 
5.) Vaccines are causing the disease",-1.0,1.0
O6TSCMFE,Experimental Ebola Vaccine Due In 2015: Why The Wait?: The World Health Organization announced on Saturday a... <url>,0.0,0.6666666666666666
T2D1C0RE,<user> my uncle became paralyzed neck down from a routine flu vaccine. It took 15 months to regain partial use of his legs,-1.0,0.6666666666666666
0ZM1909B,"<user> <user> Some parents will not lockup their gun to stop accidents, why would they vaccinate their kids? Stupid!!!!",1.0,1.0
6M6M1MVH,CDC Forced to Release Documents Showing They Knew Vaccine Preservative Causes Autism  <url>,-1.0,1.0
XX1V4WMD,Measles express (@ Montgomery St. BART Station w/ 2 others) [pic]: <url>,0.0,1.0
TU9PYOX9,Canary Party's Jennifer Larson explains her son's vaccine injury case to <user> staffer.  <user>,-1.0,1.0
LRCLHY3P,St. Sen. Richard Pan <user> wants to repeal the state's personal belief exemption when it comes to vaccinations. <url>,-1.0,0.3333333333333333
KHWGDTLA,<user> <user> <user> I stand by that. If you're too dumb to vaccinate you're a menace. Let's bring nearly dead diseases back!,1.0,1.0
ZGP7DA6C,"Charlotte what up #RRR #MMR #SRT10MG  #Tourlife #CIAA @ Charlotte, NC <url>",0.0,1.0
5DH04KLJ,"HPV and measles serious danger that needs publicity Ebola scare came from media, not science.  -disease panel <user> <url>",0.0,1.0
2AFA5M4B,<user> you have measles?,0.0,1.0
TYXXXG50,Fairfield Co. Health Department Running Low on Flu Vaccine: LANCASTER -- A busier-than-average flu season has the... <url>,0.0,0.6666666666666666
B2CVIETD,"“<user> Experimental #Ebola #vaccines cAd3-EBOZ, VSV-ZEBOV appear safe, to proceed to Phase III study <url> $GSK $MRK",1.0,0.6666666666666666
4HWFYXPT,"“<user> Disney, Measles and the Fantasyland of Vaccine Perfection <url> if only i'd been able to read this in 1999",-1.0,0.3333333333333333
HSH8IYP9,Check out the wonderful posters we made today for the Measles Initiative! 💉❤️ <url>,0.0,0.6666666666666666
FUN196FX,Babies are getting brain bleeds—are vaccine fears to blame? <url> via <user>,-1.0,0.3333333333333333
CPV4XMLV,What I'm drinking today. hoping the Blue-Green algae boost my immunity and help with this muscle fatigue. #health # <url>,0.0,1.0
1I11X2Y3,A tainted vaccine has killed 50 children in Syria. The bad news is they all have Autism now.,-1.0,0.6666666666666666
QJNKJD3I,<url> remember those smart assed modernized women who saw no reason to immunize their children because yours were. Well,1.0,1.0
I32Z82IG,#Obama imported #ebola and #measles while at the same time giving Iran the nuclear option. Hmmm.,0.0,1.0
FRPLIEGY,You're psychotic if you are not vaccinating your kids.,1.0,1.0
JU9K02F1,"#CDC #Vaccines, black babies and #autism? Video CDC Responds: Admits Omitting Vaccine Data: <url>",-1.0,0.6666666666666666
YCDUI7UE,Repeal Immunity for Drug Companies Against Vaccine Injuries. No Liability =sloppy science. <url> <user> #CDCwhistleblower,-1.0,0.6666666666666666
5Q5NVOMH,"<user> touché, but we have a vaccine for measles. I mean, all our bases look covered",1.0,1.0
0T6VOMVD,"More children at risk of measles in wake of Ebola epidemic: Ebola's toll moved beyond 10,000 deaths Thursday even… <url>",0.0,1.0
N932RYSF,Documentary Targeting Preservative In Some Vaccines Premieres In Hollywood <url>,0.0,1.0
IQSW8EV9,Glad I got vaccinated! “<user> HEALTH ALERT: A case of meningitis has been reported at Monmouth University <url>,1.0,1.0
VEOUHS3Q,Cosmic Wolf Set Tonight <user> #mmr #dc #dmv #washingtondc #dupontcircle #nightlife #downtown… <url>,0.0,1.0
HEWU0XF0,<user> not when its houses the measles,0.0,1.0
HGXV34AD,"Thr ARE some babies/children who CANNOT get #vaccinated bcz of reactions, allergies, etc, but THAT shld be a rare exception, NOT the rule!",-1.0,0.3333333333333333
IKCDWFAI,"<user> tell his kids to get vaccinated, best tip ever",1.0,0.6666666666666666
F2EK5D9K,Imagine giving this to your child's doctor like 😏😁🙌 <url> #doyourresearch #comeatme #vaccinesaregross,-1.0,0.6666666666666666
EZK9BTUZ,"Vaccines contain formaldehyde, ethylene glycol (antifreeze), phenol (disinfectant / pesticide), and aluminum. #facts",0.0,0.6666666666666666
6Y3MXVWJ,ermagerd mmr above 1900 <url>,0.0,1.0
O07G532H,"""<user> Study confirms that the HPV vaccine doesn't promote risky sexual behavior <url>
No shit.",1.0,1.0
FLJYIB7F,<user> features in <user> for our work to improve appropriate vaccine utilization and population health! <url>,1.0,0.6666666666666666
IMDP3XDT,This is why you shouldn't vaccinate your kids <url>,-1.0,0.6666666666666666
92T75VI3,Vaccinations are a gift to our children. The reasons these killing and debilitating diseases R not active is because of vaccines. It is,1.0,1.0
BKBZJ2U9,"Fact: blankets keep you safe at night. We dont know what from, but they are definitely an immunity against something",0.0,1.0
0RB85XON,CDC Current Vaccine Delays and Shortages Update <url>,0.0,0.6666666666666666
YG8KLIDT,My only theory on why this whole anti-vaccination shit is happening is natural selection. It has to be. There's no other biological answer,1.0,1.0
862W1E06,"DONT BE STUPID, ASK THE INGREDIENTS IN THE #VACCINATIONS #SIGR <user> <user> <user> <url>",-1.0,0.6666666666666666
NBBK33JR,"7 more flu deaths in Cuyahoga cty
Vaccines=easy 2 get &amp; free 4 those in $$$ straights
Free-&gt;&gt;#Obamacare, CHIP, Medicaid &amp; Medicare
<user>",1.0,1.0
KAB8TFSB,Got a postcard from Health and Harmony from #lucy reminding us of her upcoming vaccinations.  How… <url>,0.0,0.6666666666666666
R1NBXXBE,"""Measles at Simi High"" get your vaccinations, kids👍",0.0,0.6666666666666666
85O4DJYB,Babies get all kinds of immunization shots.  it is a shame they don't have one to keep them from becoming teenagers with an attitude.,1.0,1.0
EPXQ2GV3,"“<user> This year's flu vaccine is barely working, CDC says <url> <url> No kidding. 😒",-1.0,1.0
7ONGDP51,New virus? Bird flu? 6 dead? NO VACCINE!? #ResidentEvilRealLifeShitTho,1.0,0.6666666666666666
OGM7QNXH,"<user> If you want to effect real change, give insurance breaks for vaccinating your kids. I'm pro vaccine, but don't legislate it.",0.0,0.6666666666666666
ZJ7OX2WI,"Vaccinated student. MMR. Photo credit: Shannon
#USDHealthComm @ University of San Diego <url>",1.0,1.0
X75B5XCM,"Also, thanks Jay for the cap space. Now vaccinate your kids.",1.0,1.0
AON17ATX,"<user> Here my new ringtone.  Pass it on....

Vaccinate Your Kids - Mitch Benn: <url>",1.0,1.0
01WVQ80N,"""<user> Measles is so contagious that if 1 person has it, 9 in 10 of the people nearby will get infected if not protected. #getvaccinated""",0.0,1.0
2IBRYWBQ,"Drs. Paul and Carson, why do all these crazy people think you should vaccinate their kids? #NewGOPDebateQuestions",-1.0,0.6666666666666666
H8LCYDX2,"the crazy part about it is that, this just the beginning !!!! #RRR #MMR #SRT10MG @ Charlotte Marriott… <url>",0.0,1.0
9H54DEMD,Stop being granola and vaccinate your children! 👿,1.0,1.0
9MBPKCL1,"<user> <user> <user> <user> you don't just endanger your kid, but others who couldn't be vaccinated for medical reasons",1.0,1.0
30X8OK8M,Next time we have an Ebola outbreak the government should release a measles vaccine but tell everyone it's an Ebola vaccine. #LiesSaveLives,1.0,1.0
Y1RZDIPU,"<user> because the younger you vaccinate, the more effective it is long term. A child immune system development is key to adult sys",1.0,0.6666666666666666
RMUIBYVW,RT <user> White House: Science says parents should vaccinate their kids <url>,1.0,1.0
2PMX8G4C,I bet our culture and society do more to induce autism than what some people claim vaccines do.,1.0,0.6666666666666666
DJFUWDXS,This whole measles thing is ridiculous. Vaccinate your damn kids.,1.0,1.0
CCN2OWS9,"Florida Mom Kidnaps Daughter to Avoid Vaccines, Learning Black History <url>",-1.0,0.6666666666666666
839Z6Z43,"If parents stopped feeding their children thinking it was unhealthy, they'd be charged with neglect. Why can't we do the same with vaccines?",1.0,1.0
YYMNPSQ3,<user> yes choose to put other people's lives at risk when all the medical research shows that vaccines are safe.  #saveusfromquacks,1.0,0.6666666666666666
GZPCGDJB,Measles Exposure at OC School <url>,0.0,1.0
0MPA0TV8,"One would hope that the increase of cases like these would trump the  dubious link between vaccines and autism.
<url>",1.0,0.6666666666666666
YOCS5H2Y,<user> exactly! people just need a scapegoat and so they don't vaccinate for measles and then risk infecting kids that are too,1.0,0.6666666666666666
BTHC6NPU,"Pediatricians report flu vaccine shortage: If you haven't gotten your child a flu shot, you might be out of luck… <url>",1.0,0.6666666666666666
3C890BBD,"""<user> The Flu Pandemic, Health Benefits of Vitamin D &amp; Potential Dangers of Flu Shots <url> #flushot #vaccines #flu",-1.0,0.6666666666666666
JJLQCQ0V,"Officials: Measles tally doubled in the past month: Measles cases are accelerating, and in the last five months... <url>",0.0,0.6666666666666666
SQM4PW7D,"Long day of work and getting the babies vaccinated & spoiled w/<user> you'd think Chloe would be exhausted by now, nope.",1.0,0.6666666666666666
4AUJUYP8,"As anti-vaccine communities grow, measles and whooping cough make a comeback <url>",-1.0,0.3333333333333333
T9390V8C,<user> Streptococcus Pyogenes cause that.  Mercury cause that.  SARS vaccine cause that.,-1.0,1.0
Q895VOJR,Parents shouldn't have to vaccinate their children,-1.0,1.0
DLSO2M6B,<user> <user> thank you! I had Lyme disease was misdiagnosed until I got Bell's palsy had the vaccine now suffer aches all the time!,-1.0,0.6666666666666666
ZV6CC8OO,Breaking: East Coast dolphin deaths linked to measles-like virus. <url> (we'll be updating this story),0.0,0.6666666666666666
TFV9B8LP,"""<user> WAIT, SMASH MOUTH STILL EXISTS?!"" &gt;And yet some parents won't vaccinate their kids. Wait... Are we on the same page?",1.0,0.6666666666666666
1ZFTN6RZ,Dollar Sign video shoot <user> haze_thegreat #MMR #CF2DEFBOYZ #CrimeFamRecordz #JanoLounge… <url>,0.0,1.0
ONFLHPP5,Local community members fight for right to exempt children from vaccinations: Yinan Su/StaffAs a bill to mandate… <url>,-1.0,0.6666666666666666
5KPYIWGF,"<user> RT“<user> On average, people who complain live longer -- Releasing this tension increases immunity and boosts their health.",0.0,1.0
CB0FR06C,"When I see ""I didn't vaccinate my child"" I just assume you want your child to contract measles, rubella, polio, and pertussis",1.0,1.0
9KUXG4UK,Austrialia to deny benefits to families that don't vaccinate their kids <url>,-1.0,0.3333333333333333
DPZIK29U,imo it's v selfish to not vaccinate your children,1.0,1.0
V38ZF2BG,<user> Some kids have immune systems that won't allow for vaccinations. Vaccinations also aren't 100% effective.,-1.0,0.6666666666666666
06AKGKG4,And then the kid got measles and this dad got caught by the grammar nazis <url>,1.0,0.6666666666666666
X3UPXWR7,US measles count rises to 121; most linked to Disneyland: Health officials say the number of measles cases in the… <url>,0.0,1.0
FB76AFSE,"""<user> Vaccines dont cause autism. If you think they do, please don't have children.  Thank you. <url>",1.0,1.0
2MRGMMNU,Many of the health problems that people have today are due to vaccines and medicine. There is no quick fix to health. #shortsightedstupidity,-1.0,1.0
N8471SJX,<user> we parents. Not so crazy after all. Pre/post MMR. #CDCwhistleblower <url>,-1.0,0.6666666666666666
IZOT8JK2,"Increase in measles cases is expected: The Ohio measles outbreak is expanding, and health officials are bracing... <url>",0.0,1.0
GD2ZNTXW,#MS has a tremendous #homeschool population; are those #kids #vaccinated?#vaccinedebate,0.0,1.0
61MCHC63,<user>  Yes no vaccination no school,1.0,1.0
A2MMZ3TI,<user> count my whole family in! Screw the anti-vaccine celebrities AND the ignorance &amp; fear they created!,1.0,1.0
I6Y46FSL,Heads up if you haven't got your measles vaccine,-1.0,0.3333333333333333
RL6B1BVA,Dr. Tom Frieden: 'Vaccines can prevent measles from being a disease of the future' <url>,1.0,1.0
GS9KETH2,"CDC Now Admitting to Omitting Vaccine Study Data showing 340% Increased risk of Autism <user> #VETOsb277 
 <url>",-1.0,0.6666666666666666
0GJV4043,"What?! Watch out! ""<user> Pakistan arrests 471 parents for not vaccinating kids <url> <url>",-1.0,0.3333333333333333
EB6LQ9SE,"RT <user> The Wisconsin measles alert began with a flight from Malaysia to U.S., the CDC says <url>",0.0,0.6666666666666666
6UYLL3HA,<user> <user>  1980 had my Son vaccinated.He became ill &amp; never the same. Autistic diagnosis. Can't be sure but still wonder.,-1.0,1.0
FHF6NJ16,"#UNCBBall, #autismspeaks  Vaccinate your kids!",1.0,1.0
5WTYO17K,"<user> Oh, you haven't seen the latest.  10 year old girl, vaccine side effects state paralyzation can occur.  Google it! Quite sad!",-1.0,1.0
WN73MQPZ,<user> <user> <user> Injuries &amp; death from #HPV #vaccine Here's 1 article out of many from a simple Google search <url>,-1.0,1.0
24A3CSKZ,<user> <user> soon you will know them #MMR,0.0,1.0
LV0G8EV9,White Christian ppl just aren't safe anymore! #ebola #Obama #illegals #guncontrol #FreeCommunityCollege #measles in #Disney MY GOD! #CBS,0.0,0.6666666666666666
C6HL40MM,I shop here <user> Felton New Leaf employee confirmed to have measles; health officials urge precautions <url> #wtf,0.0,1.0
VG3NIJI8,Concerns about measles increase awareness of immunization importance!,1.0,1.0
TN5RX485,Looking for childhood immunization records for grad school: Reminds me how nice it is to hear a british accent on customer service,0.0,0.6666666666666666
HIXUTWPP,My BF from high school wont MMR vax her kids and I love to rank on her so i bought her a lovely shirt for her bday <url>,1.0,0.6666666666666666
LYCIGLPG,"I swear, I don't even know why this vaccinating your children thing is a debate 😐",1.0,1.0
QNM5XFR2,"<user> <user> we r taking a beating in media. But vaccines can cause harm! After DPT shot my son had seizures, brain damage +#autism",-1.0,1.0
K3COZKOZ,"<user> Personal belief exemptions weren't always this lax. I'm w/ you on ""who did what?"" being less important than vaccinations...",0.0,0.6666666666666666
95SB7O3C,<url> #mercury #vaccines #autism,-1.0,0.6666666666666666
YA3FFTB8,Most measles cases in seventeen years. Please get vaccinations “<user> Thanks Jenny McCarthy! <url>,1.0,1.0
V81EJS9G,Kids can't bring PB crackers to school but OK to bring measles??? “<user> IN allows opt-outs for vaccinations. <url>,1.0,1.0
21EH7CK4,"“<user> What’s behind the cases of #measles at #DisneyLand? <user> is up next on #AC360"" Spoiler: it's idiots that don't vaccinate",1.0,0.6666666666666666
DOZBHCZ5,<user> <user> and the vaccine will injure tens of thousands more! #flushot,-1.0,1.0
610WUDYE,"<user> if everyone else has the vaccine, then who's spreading it? Also some risks should be looked into.",-1.0,0.6666666666666666
